Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
20	ENSG00000236352	3	100000	52546698	52569047	11.3113801512643	0.038409615903841	0.037669623303767	rs6123328	0.0182900000000001
20	ENSG00000236474	1	1000	18390803	18412098	1.69228522485474	0.196803196803197	0.196803196803197	rs6075338	0.1933
20	ENSG00000236527	1	1000	61493601	61514428	0.282449812836609	0.572427572427572	0.572427572427572	rs1077418	0.5951
20	ENSG00000236550	61	1000	1647307	1667553	125.834965110908	0.107892107892108	0.273726273726274	rs202539	0.05318
20	ENSG00000236772	1	1000000	31027557	31051410	10.7006137361142	0.00104399895600104	0.00104399895600104	rs1555133	0.00107099999999998
20	ENSG00000236874	1	1000	47002065	47023638	0.16777148663722	0.664335664335664	0.664335664335664	rs17430107	0.6821
20	ENSG00000237121	4	1000	57305587	57368877	0.535946227062566	0.901098901098901	0.947052947052947	rs6064700	0.6479
20	ENSG00000237259	2	1000	18284408	18305755	0.621020788365334	0.595404595404595	0.627372627372627	rs1050476	0.5539
20	ENSG00000237555	1	1000	42007281	42027681	0.0599341812243936	0.81018981018981	0.81018981018981	rs8116375	0.8066
20	ENSG00000237687	2	100000	61316375	61341832	6.50664544324522	0.039779602203978	0.022989770102299	rs6062840	0.01123
20	ENSG00000237788	33	1000	48435661	48457622	59.0297393510534	0.145854145854146	0.202797202797203	rs6122835	0.0335399999999999
20	ENSG00000237914	57	1000	1604153	1639118	79.2134106276183	0.187812187812188	0.124875124875125	rs3761270	0.004553
20	ENSG00000238129	1	100000	26159043	26187527	7.60118350283486	0.00569994300056999	0.00569994300056999	rs12625395	0.005833
20	ENSG00000238194	2	1000	58191518	58213344	0.00993642915380244	0.942057942057942	0.933066933066933	rs6064820	0.9214
20	ENSG00000238282	1	1000	4446284	4515846	0.00329858931426621	0.956043956043956	0.956043956043956	rs6139439	0.9542
20	ENSG00000239157	5	100000	48546832	48566937	17.961490432932	0.03019969800302	0.013229867701323	rs6125825	0.003949
20	ENSG00000240108	1	1000	26074051	26104664	1.35963932204093	0.230769230769231	0.230769230769231	rs2697515	0.243599999999999
20	ENSG00000240849	1	100000	48724790	48780271	4.05541098362208	0.044769552304477	0.044769552304477	rs6020298	0.0440299999999998
20	ENSG00000241054	2	1000	20065044	20086328	1.82603689828104	0.360639360639361	0.361638361638362	rs6081875	0.2379
20	ENSG00000241229	1	100000	42625887	42646178	4.08755856477754	0.043409565904341	0.043409565904341	rs1980578	0.0431999999999999
20	ENSG00000242324	95	1000	1487404	1548299	214.549536247842	0.0589410589410589	0.13986013986014	rs2422607	0.01601
20	ENSG00000242348	38	1000	1637005	1657284	38.8210767931829	0.382617382617383	0.448551448551449	rs4813199	0.0779399999999995
20	ENSG00000242509	1	1000	35488501	35508793	0.0687945954303663	0.811188811188811	0.811188811188811	rs1146265	0.7931
20	ENSG00000243509	20	1000000	62318003	62340037	910.337216138534	9.99999000001e-7	9.99999000001e-7	rs6062496	3.08100000000054e-29
20	ENSG00000243702	1	100000	18562973	18583261	3.249849870062	0.0711992880071199	0.0711992880071199	rs6045492	0.0714299999999996
20	ENSG00000243995	1	1000	43849508	43871972	0.855859432575014	0.375624375624376	0.375624375624376	rs6017519	0.3549
20	ENSG00000244274	21	100000	44024696	44049250	80.3875638878058	0.021309786902131	0.045149548504515	rs4812896	0.01319
20	ENSG00000244558	2	100000	43313532	43384662	10.3166218884925	0.010189898101019	0.00781992180078199	rs6130671	0.00408100000000001
20	ENSG00000244588	7	1000	1196699	1287065	6.0556986091321	0.471528471528472	0.565434565434565	rs966846	0.1367
20	ENSG00000247315	1	1000	267608	290965	0.426928394600766	0.494505494505495	0.494505494505495	rs6082812	0.5135
20	ENSG00000251713	1	1000	18140548	18160633	1.28917523487992	0.255744255744256	0.255744255744256	rs80113248	0.2562
20	ENSG00000251770	1	1000	46491934	46512017	1.69228522485474	0.198801198801199	0.198801198801199	rs6090754	0.1933
20	ENSG00000251772	1	1000	55565142	55585213	1.64603096494659	0.202797202797203	0.202797202797203	rs1276330	0.1995
20	ENSG00000252064	1	1000	55876909	55897014	0.0130068723967337	0.888111888111888	0.888111888111888	rs6070051	0.9092
20	ENSG00000252096	1	1000	4839629	4859764	0.248688588467903	0.625374625374625	0.625374625374625	rs6116558	0.618
20	ENSG00000252103	38	1000	1499701	1519805	98.9159314585313	0.048951048951049	0.145854145854146	rs2422607	0.01601
20	ENSG00000252123	32	1000	48434528	48454590	57.3507843193876	0.116883116883117	0.182817182817183	rs6122835	0.0335399999999999
20	ENSG00000252227	1	1000	46754685	46774766	0.071823525607906	0.803196803196803	0.803196803196803	rs6018943	0.7887
20	ENSG00000252434	2	1000000	39035514	39055586	19.8572455764854	0.00115299884700115	0.00142399857600142	rs6016352	8.39399999999979e-4
20	ENSG00000252540	23	1000	48401347	48421451	11.7948411435861	0.659340659340659	0.588411588411588	rs678634	0.198300000000001
20	ENSG00000254806	74	100000	43981839	44049250	342.95051605949	0.011349886501135	0.031569684303157	rs3827039	0.00806899999999997
20	ENSG00000254995	2	100000	57216489	57300466	12.173272612622	0.013619863801362	0.012149878501215	rs435208	0.01164
20	ENSG00000256874	1	1000	11780812	11801095	1.28214817658244	0.262737262737263	0.262737262737263	rs6134366	0.2575
20	ENSG00000258366	78	1000000	62279162	62337606	2680.91534302992	9.99999000001e-7	9.99999000001e-7	rs6062496	3.08100000000054e-29
20	ENSG00000260542	1	1000	61078964	61101152	1.87590764906864	0.171828171828172	0.171828171828172	rs4438563	0.1708
20	ENSG00000260861	101	1000	1510789	1610655	176.136682915214	0.0829170829170829	0.133866133866134	rs1061179	0.00666299999999999
20	ENSG00000263770	1	1000	45933268	45953336	0.00708909316363005	0.927072927072927	0.927072927072927	rs6094660	0.9329
20	ENSG00000263911	1	1000	43499478	43519775	0.838242154164341	0.367632367632368	0.367632367632368	rs2425656	0.3599
20	ENSG00000264490	1	1000	61162796	61184714	0.660736645893642	0.420579420579421	0.420579420579421	rs4619692	0.4163
20	ENSG00000264616	1	1000	32626924	32646996	6.03558527434741e-4	0.983016983016983	0.983016983016983	rs2268084	0.9804
20	ENSG00000264879	1	1000	20287427	20307684	1.7106581590116	0.196803196803197	0.196803196803197	rs2424345	0.1909
20	ENSG00000264888	1	100000	33792391	33812492	10.4841960122125	0.001119988800112	0.001119988800112	rs6088765	0.00120400000000002
20	ENSG00000265137	1	1000	18441258	18461335	0.815497120640168	0.36963036963037	0.36963036963037	rs6081158	0.3665
20	ENSG00000265329	1	1000000	60897542	60917613	10.7425493305422	9.84999015000985e-4	9.84999015000985e-4	rs8124907	0.00104700000000001
20	ENSG00000265532	1	1000	45926796	45947126	0.00708909316363005	0.938061938061938	0.938061938061938	rs6094660	0.9329
20	ENSG00000265893	4	100000	43043691	43063781	19.221327352318202	0.003209967900321	0.015749842501575	rs73909510	0.00429199999999999
20	ENSG00000266104	1	1000	61908159	61928218	0.13638657855752	0.717282717282717	0.717282717282717	rs13042357	0.7119
20	ENSG00000266151	3	100000	43026759	43046843	4.97341048865016	0.183658163418366	0.0734292657073429	rs3212191	0.03207
20	ENSG00000266463	1	1000	61860130	61880194	1.19262848607792	0.290709290709291	0.290709290709291	rs6089866	0.274800000000001
20	ENSG00000266761	2	1000	50059441	50079514	1.61999381639614	0.396603396603397	0.53946053946054	rs17728712	0.3492
20	ENSG00000267882	2	1000	45937245	45959498	1.27851153672763	0.484515484515485	0.410589410589411	rs6094661	0.2595
20	ENSG00000268111	1	1000	44085909	44117452	0.0977060712177305	0.754245754245754	0.754245754245754	rs75766050	0.7546
20	ENSG00000268340	1	1000	34096681	34117108	2.12513514036696	0.165834165834166	0.165834165834166	rs2236164	0.144900000000001
20	ENSG00000268628	2	1000	19727033	19748681	5.92355127214786	0.0759240759240759	0.113886113886114	rs6112545	0.0726200000000005
20	ENSG00000269223	2	1000000	62464778	62485273	34.3838080455784	9.99999000001e-7	9.99999000001e-7	rs6011182	4.53599999999995e-9
20	ENSG00000269605	32	1000000	43224345	43258126	333.771897402246	9.99999000001e-6	1.999998000002e-6	rs7264750	2.80800000000001e-7
20	ENSG00000269931	2	1000	12905524	12926431	0.265584832794448	0.821178821178821	0.832167832167832	rs6033553	0.6641
20	ENSG00000270299	1	1000	617269	666444	0.00340030532715888	0.96003996003996	0.96003996003996	rs6076926	0.9535
20	ENSG00000270777	2	1000	10971951	10992411	0.466737245017094	0.633366633366633	0.633366633366633	rs6108790	0.6105
20	ENSG00000270792	4	100000	10643575	10985572	8.66225474971592	0.112568874311257	0.0708992910070899	rs6040146	0.02926
20	ENSG00000270838	1	1000	22314330	22334568	0.0699565868803064	0.802197802197802	0.802197802197802	rs199820	0.7914
20	ENSG00000271774	1	1000	51862517	52113813	0.530016315952931	0.482517482517482	0.482517482517482	rs200642	0.4666
20	ENSG00000272050	2	1000	61042925	61063650	0.616470548013027	0.673326673326673	0.764235764235764	rs6061247	0.5743
20	ENSG00000272259	3	1000	61630734	61726423	1.86323472250513	0.582417582417582	0.78021978021978	rs6011580	0.4186
20	ENSG00000272897	1	1000	34210261	34272466	0.12012403732150401	0.737262737262737	0.737262737262737	rs2425068	0.7289
20	ENSG00000273047	23	1000000	62359622	62381751	657.219006393261	9.99999000001e-7	9.99999000001e-7	rs6062509	4.92400000000016e-16
20	ENSG00000273148	1	1000	18765172	18786711	1.97233719776422	0.166833166833167	0.166833166833167	rs6136515	0.160200000000001
20	ENSG00000273154	42	1000000	62330215	62380456	1674.96524477843	9.99999000001e-7	9.99999000001e-7	rs6062504	4.45199999999999e-19
20	ENSG00000273619	1	100000	60951358	60972026	3.71579348816243	0.0549794502054979	0.0549794502054979	rs6089219	0.0538999999999999
20	ENSG00000274269	1	1000	1156735	1197680	0.339877395677787	0.568431568431568	0.568431568431568	rs203543	0.5599
20	ENSG00000274322	3	1000	1288214	1383740	3.29920416255197	0.370629370629371	0.392607392607393	rs6078557	0.152300000000001
20	ENSG00000274501	13	1000000	62351423	62371729	558.314353021164	9.99999000001e-7	9.99999000001e-7	rs6062506	2.45599999999999e-16
20	ENSG00000275437	1	1000	60967291	60990991	0.0673062688921664	0.785214785214785	0.785214785214785	rs6089360	0.7953
20	ENSG00000275894	27	100000	43963754	43984463	220.729035242281	1.29998700013e-4	0.001429985700143	rs2072785	3.38200000000003e-4
20	ENSG00000275923	1	1000	54111443	54131753	0.450916593172105	0.522477522477522	0.522477522477522	rs6024190	0.5019
20	ENSG00000276026	2	1000	1088489	1109093	0.86060463529898	0.54045954045954	0.545454545454545	rs6032895	0.5095
20	ENSG00000276317	2	1000	61272623	61293538	1.47461185347691	0.367632367632368	0.393606393606394	rs2427364	0.3824
20	ENSG00000277022	19	1000	44053911	44086965	26.5191437935051	0.225774225774226	0.260739260739261	rs6104159	0.03449
20	ENSG00000277287	3	1000	3210350	3236028	2.67360843322388	0.363636363636364	0.478521478521479	rs6139039	0.289399999999999
20	ENSG00000277496	2	1000	61270312	61292119	1.47461185347691	0.394605394605395	0.410589410589411	rs2427364	0.3824
20	ENSG00000277611	1	1000	42158810	42208138	0.260757819662137	0.599400599400599	0.599400599400599	rs743998	0.6096
20	ENSG00000278367	1	1000000	33752157	33772722	12.1404450642379	4.94999505000495e-4	4.94999505000495e-4	rs6088747	4.93399999999987e-4
20	ENSG00000278595	4	1000	4731945	4752342	1.67159785057538	0.533466533466533	0.632367632367632	rs6084876	0.4649
20	ENSG00000279610	2	1000000	62464788	62485268	34.3838080455784	9.99999000001e-7	9.99999000001e-7	rs6011182	4.53599999999995e-9
20	ENSG00000280162	1	1000	1291353	1315011	2.0490619687918	0.153846153846154	0.153846153846154	rs6078557	0.152300000000001
20	ENSG00000282478	2	1000	11507053	11532295	0.0488249207671094	0.876123876123876	0.88011988011988	rs4814019	0.8743
20	ENSG00000283142	2	1000	43756346	43777617	2.65669088544854	0.21978021978022	0.278721278721279	rs17332620	0.2488
20	ENSG00000283440	1	1000	43275091	43302139	0.891762994228973	0.314685314685315	0.314685314685315	rs6094017	0.345
20	ENSG00000283529	2	1000	47924873	48068191	2.86155349881422	0.238761238761239	0.202797202797203	rs6125647	0.108599999999999
20	ENSG00000284776	2	100000	18538096	18734860	5.56159284234901	0.0951790482095179	0.0825291747082529	rs6045492	0.0714299999999996
20	ENSG00000285091	3	100000	57481054	57566224	8.45521754965323	0.0672493275067249	0.045439545604544	rs13044688	0.0197300000000001
20	ENSG00000285382	3	1000000	31209984	31341373	43.6239968644837	8.999991000009e-6	7.5999924000076e-5	rs6058770	3.09300000000004e-5
20	ENSG00000285508	2	1000	10384167	10422570	0.117525685417956	0.911088911088911	0.895104895104895	rs6133922	0.7318
21	ENSG00000141959	3	1000	45709933	45757259	3.22769887333762	0.333666333666334	0.282717282717283	rs1893208	0.1134
21	ENSG00000142149	1	1000	33235627	33426946	0.469537537213647	0.492507492507492	0.492507492507492	rs2833582	0.4932
21	ENSG00000142182	44	100000	45656221	45692099	142.885796705876	0.00546994530054699	0.012139878601214	rs2070561	3.87600000000011e-4
21	ENSG00000142188	1	100000	34794791	34862318	4.75873289110987	0.028949710502895	0.028949710502895	rs1059293	0.02915
21	ENSG00000142192	6	1000	27242860	27553446	0.835965833965632	0.983016983016983	0.994005994005994	rs216780	0.6077
21	ENSG00000142197	4	1000	37519079	37676572	1.42164907303559	0.671328671328671	0.729270729270729	rs2850079	0.5061
21	ENSG00000154645	6	100000	19263579	19649690	13.7563864897648	0.046429535704643	0.021949780502195	rs2824664	0.00382599999999999
21	ENSG00000154646	2	1000	19631432	19868197	5.32646157247216	0.0919080919080919	0.196803196803197	rs17781399	0.0929999999999999
21	ENSG00000154734	2	1000	28198065	28227728	2.1684030201416302	0.34965034965035	0.285714285714286	rs9636786	0.147199999999999
21	ENSG00000155307	2	1000	15847548	16041142	1.42550149060852	0.517482517482518	0.521478521478521	rs2822816	0.2853
21	ENSG00000156256	2	100000	30386949	30436809	11.6682109141123	0.00730992690073099	0.00616993830061699	rs6516887	0.00319699999999999
21	ENSG00000156261	2	1000	30418125	30456118	6.03392707343937	0.0809190809190809	0.158841158841159	rs1888439	0.0803799999999998
21	ENSG00000156265	3	1000	30439791	30558210	9.02215615375387	0.0649350649350649	0.113886113886114	rs2832236	0.0563299999999999
21	ENSG00000156273	4	1000	30556391	31013071	4.99092694336072	0.287712287712288	0.183816183816184	rs9982288	0.0610700000000002
21	ENSG00000156299	2	100000	32480733	32942290	4.22164213119164	0.121748782512175	0.0813691863081369	rs2833441	0.04209
21	ENSG00000156304	1	1000	33033345	33114388	0.0755650488901031	0.811188811188811	0.811188811188811	rs2833489	0.7834
21	ENSG00000157540	26	1000	38727874	38908660	16.1917922020071	0.507492507492508	0.232767232767233	rs2835753	0.0511999999999999
21	ENSG00000157542	8	1000	38969677	39503439	7.97977189125799	0.37962037962038	0.569430569430569	rs2836016	0.1467
21	ENSG00000157554	6	1000	39741948	40043704	7.95951638309327	0.236763236763237	0.16983016983017	rs2836448	0.0417099999999999
21	ENSG00000157601	3	1000	42782230	42841141	5.36823646182551	0.16983016983017	0.173826173826174	rs112053120	0.0947199999999999
21	ENSG00000159079	2	1000	33954388	33995176	0.803942721584026	0.6003996003996	0.667332667332667	rs2236430	0.4779
21	ENSG00000159082	1	1000	33991068	34110359	0.917242670454301	0.330669330669331	0.330669330669331	rs844988	0.3382
21	ENSG00000159110	2	1000	34592205	34647980	2.48357779819801	0.267732267732268	0.273726273726274	rs2284550	0.2546
21	ENSG00000159128	6	1000000	34765201	34861655	92.0819655663827	9.99999000001e-7	9.99999000001e-7	rs9976971	7.57499999999995e-11
21	ENSG00000159197	1	1000	35726322	35753688	0.0774378932770169	0.794205794205794	0.794205794205794	rs13048252	0.7808
21	ENSG00000159200	5	100000	35875439	35997441	18.7000771641252	0.013659863401366	0.030009699903001	rs727957	0.007144
21	ENSG00000159216	25	100000	36150097	37386965	67.973999541131107	0.00683993160068399	0.003209967900321	rs9979383	8.41199999999987e-5
21	ENSG00000159231	2	1000	37497209	37528864	0.563447890540623	0.6003996003996	0.602397602397602	rs2242804	0.5917
21	ENSG00000159259	1	1000	37747675	37801313	0.0211025264955831	0.875124875124875	0.875124875124875	rs190068	0.8845
21	ENSG00000159261	4	1000	37822918	37958867	3.83466145986875	0.355644355644356	0.247752247752248	rs2835370	0.153
21	ENSG00000159267	5	1000	38113188	38372536	5.50003509714936	0.302697302697303	0.284715284715285	rs13047304	0.1141
21	ENSG00000160179	1	1000	43609798	43727354	0.310130689699576	0.573426573426573	0.573426573426573	rs881395	0.5776
21	ENSG00000160180	1	100000	43721776	43745761	5.00118298703139	0.025529744702553	0.025529744702553	rs691567	0.0253300000000001
21	ENSG00000160183	41	100000	43781945	43826955	140.70858053375	0.00870991290087099	0.00599994000059999	rs3746925	1.82199999999999e-4
21	ENSG00000160185	138	1000000	43813555	43877791	608.800045251454	3.46999653000347e-4	5.24999475000525e-4	rs1893592	3.11999999999999e-6
21	ENSG00000160188	8	1000	43882595	43926464	4.75136184292222	0.687312687312687	0.818181818181818	rs9325636	0.2606
21	ENSG00000160191	1	1000	44063745	44205619	1.87503085445799	0.145854145854146	0.145854145854146	rs2839578	0.1709
21	ENSG00000160193	1	100000	44253203	44309678	5.83504588161218	0.015769842301577	0.015769842301577	rs2839591	0.01571
21	ENSG00000160194	2	100000	44289753	44343414	5.07429409803382	0.104108958910411	0.0927490725092749	rs73905782	0.0653700000000002
21	ENSG00000160199	2	100000	44384619	44464041	8.40526117322035	0.021719782802172	0.037969620303797	rs378528	0.02029
21	ENSG00000160200	8	100000	44463300	44507053	16.4521988243485	0.0785792142078579	0.0639093609063909	rs2124458	0.00956500000000005
21	ENSG00000160202	2	100000	44579117	44602915	4.51939076668862	0.104958950410496	0.0644493555064449	rs11701225	0.0338800000000001
21	ENSG00000160207	1	1000	44939071	45089374	0.0814812595835702	0.777222777222777	0.777222777222777	rs2838334	0.7753
21	ENSG00000160208	1	1000	45069428	45125960	0.645016683978993	0.40959040959041	0.40959040959041	rs2838344	0.4219
21	ENSG00000160221	79	1000000	45543486	45639997	2265.43205566228	9.99999000001e-7	9.99999000001e-7	rs4456788	8.93200000000005e-22
21	ENSG00000160223	75	1000000	45626896	45670849	1103.06806346528	9.99999000001e-7	9.99999000001e-7	rs3804032	6.92100000000008e-15
